#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Unsecreted_EMU_KAF7752073.1 -          Kinase-like          PF14531.8    0.00017   16.7   0.0   0.00026   16.1   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_CAL_XP_717780.1  -          Kinase-like          PF14531.8      0.001   14.1   0.0    0.0024   12.9   0.0   1.6   1   0   0   1   1   1   1 -
Unsecreted_AMA_KNE69454.1   -          Kinase-like          PF14531.8      0.011   10.7   0.0     0.038    9.0   0.0   1.9   2   1   0   2   2   2   0 -
Unsecreted_DDI_XP_644907.1    -          KR                   PF08659.12   2.1e-27   91.9   0.2     4e-26   87.7   0.1   2.3   2   0   0   2   2   2   1 -
Unsecreted_DDI_XP_001732967.1 -          KR                   PF08659.12   5.2e-24   80.8   0.0   9.9e-24   79.9   0.0   1.5   1   0   0   1   1   1   1 -
Unsecreted_EMU_KAF7741567.1                                -          LacI                 PF00356.23     0.014   11.0   1.5      0.03    9.9   1.5   1.5   1   0   0   1   1   1   0 -
Unsecreted_VNO_XP_028493846.1                              -          LacI                 PF00356.23     0.017   10.7   1.4     0.037    9.6   1.4   1.5   1   0   0   1   1   1   0 -
Unsecreted_EFE_QPH16596.1                                  -          LacI                 PF00356.23     0.019   10.5   1.0     0.058    9.0   1.0   1.7   1   0   0   1   1   1   0 -
Unsecreted_CMA_jgi_Corma2_767270_estExt_Genemark1.C_110064 -          LacI                 PF00356.23     0.021   10.4   1.8     0.048    9.2   1.8   1.5   1   0   0   1   1   1   0 -
Unsecreted_OCA_KAF4591586.1                                -          LacI                 PF00356.23     0.026   10.1   1.9     0.085    8.4   1.9   1.8   1   0   0   1   1   1   0 -
Unsecreted_AMA_KNE71480.1                                  -          LacI                 PF00356.23       1.5    4.5   8.1     0.033    9.7   0.5   2.0   2   0   0   2   2   2   0 -
Unsecreted_BME_ORY01541.1 -          Laminin_G_3          PF13385.8    7.6e-09   31.6   0.0   1.6e-08   30.5   0.0   1.5   1   0   0   1   1   1   1 -
Unsecreted_FFL_RSL77195.1 -          LAP1C                PF05609.14       1.3    3.8   9.6     0.028    9.2   0.6   2.3   3   0   0   3   3   3   0 -
Unsecreted_FOL_RSM16420.1 -          LAP1C                PF05609.14       2.2    2.9  11.3      0.02    9.7   0.5   2.4   3   0   0   3   3   3   0 -
Unsecreted_POR_XP_003719427.1 -          LapA_dom             PF06305.13       4.2    3.0  12.6        29    0.3  12.6   2.1   1   1   0   1   1   1   0 -
Unsecreted_SCE_NP_010667.1 -          Latarcin             PF10279.11      0.15    8.3   7.6     0.063    9.5   2.9   2.6   2   0   0   2   2   2   0 -
Unsecreted_AMA_KNE65989.1 -          LEA_2                PF03168.15    0.0021   14.4   0.8     0.022   11.1   0.1   2.4   1   1   0   2   2   2   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1185330_evm.model.c7180000093287.1 -          Lectin_C_term        PF18022.3     0.0041   13.2   0.4       1.3    5.2   0.1   2.8   2   0   0   2   2   2   2 -
Unsecreted_PEF_RQM09078.1 -          Lectin_legB          PF00139.21    0.0018   13.6   0.1     0.033    9.4   0.1   2.2   2   0   0   2   2   2   1 -
Unsecreted_TMA_KAF8220946.1 -          Lge1                 PF11488.10    0.0065   12.4   2.4    0.0098   11.8   2.4   1.2   1   0   0   1   1   1   1 -
Unsecreted_NCR_XP_011395294.1 -          Lgl_C                PF08596.12  1.4e-132  437.8   0.0  2.5e-132  437.0   0.0   1.4   1   0   0   1   1   1   1 -
Unsecreted_NCR_XP_011395295.1 -          Lgl_C                PF08596.12  1.4e-132  437.8   0.0  2.5e-132  437.0   0.0   1.4   1   0   0   1   1   1   1 -
Unsecreted_EFE_QPH10514.1     -          Lgl_C                PF08596.12  2.4e-123  407.4   0.0  6.1e-121  399.5   0.0   2.3   2   0   0   2   2   2   2 -
Unsecreted_CMI_XP_006666521.1 -          Lgl_C                PF08596.12  2.9e-120  397.2   0.0  2.5e-119  394.1   0.0   2.0   2   0   0   2   2   2   1 -
Unsecreted_OCA_KAF4585970.1   -          Lgl_C                PF08596.12  2.5e-116  384.3   0.0  1.2e-115  382.0   0.0   2.0   2   0   0   2   2   2   1 -
Unsecreted_BME_ORX88715.1     -          LIG3_BRCT            PF16759.7    1.3e-11   40.4   0.1     0.005   12.9   0.0   7.0   7   0   0   7   7   7   3 -
Unsecreted_POR_XP_003712548.1 -          LIG3_BRCT            PF16759.7    8.7e-07   25.0   1.5    0.0014   14.7   0.6   4.0   4   1   0   4   4   4   2 -
Unsecreted_ENE_jgi_Erynec1_4417_EV44_g6356T0 -          LIM                  PF00412.24   2.3e-29   97.2  51.8   1.7e-13   46.4   7.6   5.5   5   0   0   5   5   5   4 -
Unsecreted_RMI_XP_023464528.1                -          LIM                  PF00412.24   5.7e-23   76.7  48.4   1.9e-12   43.0   5.3   4.8   5   0   0   5   5   5   4 -
Unsecreted_SCE_NP_010667.1                   -          LIM                  PF00412.24   6.3e-16   54.1  28.5   1.2e-10   37.2   8.1   2.8   2   1   1   3   3   3   2 -
Unsecreted_NSP_KAG0173302.1                  -          LIM                  PF00412.24   2.1e-06   23.6  15.4   2.1e-06   23.6  15.4   2.2   2   0   0   2   2   2   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1180774_evm.model.c7180000074592.2 -          Lin-8                PF03353.17       3.2    2.9  15.6       5.3    2.1  15.6   1.3   1   0   0   1   1   1   0 -
Unsecreted_TMA_KAF8220692.1 -          Linocin_M18          PF04454.14    0.0046   12.0   0.0    0.0064   11.5   0.0   1.1   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_628911.1 -          Lipase_3             PF01764.27   2.7e-12   42.5   3.1   2.6e-08   29.6   0.0   3.1   3   0   0   3   3   3   2 -
Unsecreted_PRU_jgi_Orpsp1_1_1176850_evm.model.c7180000059258.1 -          Lipase_GDSL          PF00657.24   1.1e-18   63.7   1.7   1.6e-18   63.2   1.7   1.3   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1176850_evm.model.c7180000059258.1 -          Lipase_GDSL_2        PF13472.8    6.7e-05   19.1   0.0   0.00016   17.9   0.0   1.6   1   1   0   1   1   1   1 -
Unsecreted_DDI_XP_629459.1 -          LisH                 PF08513.13   2.9e-06   22.8   0.2     6e-06   21.8   0.2   1.5   1   0   0   1   1   1   1 -
Unsecreted_CTH_jgi_Conth1_368486_estExt_Genemark1.C_2950003 -          LMBR1                PF04791.18     0.041    8.5   3.1     0.013   10.0   0.4   1.4   2   0   0   2   2   2   0 -
Unsecreted_PIN_XP_002898653.1                               -          LMBR1                PF04791.18       1.1    3.8   9.1         2    2.9   9.1   1.4   1   0   0   1   1   1   0 -
Unsecreted_BME_ORY07120.1 -          LNT_N                PF20154.1        2.7    3.9  20.1     0.006   12.5   2.9   2.8   1   1   0   2   2   2   0 -
Unsecreted_DDI_XP_629224.1 -          LPD11                PF18824.3      0.026   10.4   4.7      0.24    7.2   1.0   2.8   3   0   0   3   3   3   0 -
Unsecreted_DDI_XP_640316.1 -          LRR_1                PF00560.35   0.00015   17.8  44.8      0.12    9.0   1.4  11.5  12   0   0  12  12  12   4 -
Unsecreted_AMA_KNE67274.1  -          LRR_1                PF00560.35      0.03   10.8   2.4      0.88    6.4   0.0   4.1   4   0   0   4   4   4   0 -
Unsecreted_DDI_XP_640316.1  -          LRR_4                PF12799.9    0.00073   15.7   4.4   0.00073   15.7   4.4   8.4   5   4   5  10  10  10   3 -
Unsecreted_OCA_KAF4581069.1 -          LRR_4                PF12799.9      0.015   11.5   2.2       1.4    5.3   0.1   3.0   2   0   0   2   2   2   0 -
Unsecreted_AMA_KNE67274.1  -          LRR_6                PF13516.8     0.0026   13.6   0.0      0.22    7.6   0.0   3.7   3   0   0   3   3   3   1 -
Unsecreted_DDI_XP_640316.1 -          LRR_6                PF13516.8       0.39    6.8  33.6     0.027   10.4   0.2   8.8   9   0   0   9   9   9   0 -
Unsecreted_RIR_XP_025181968.1 -          LSM                  PF01423.24    0.0016   13.9   0.0    0.0041   12.5   0.0   1.7   1   0   0   1   1   1   1 -
Unsecreted_MAC_WP_011020738.1 -          Lsr2                 PF11774.10    0.0088   11.9   0.0     0.023   10.6   0.0   1.7   2   0   0   2   2   2   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_591107_CE591106_178308 -          LXG                  PF04740.14    0.0066   12.0   0.0     0.009   11.5   0.0   1.1   1   0   0   1   1   1   1 -
Unsecreted_CRE_PIA12786.1 -          Lycopene_cycl        PF05834.14   0.00022   16.0   3.3     0.003   12.3   0.5   2.8   3   0   0   3   3   3   2 -
Unsecreted_FOL_RSL85092.1 -          Lycopene_cycl        PF05834.14   0.00047   15.0   0.1   0.00068   14.5   0.1   1.2   1   0   0   1   1   1   1 -
Unsecreted_OCA_KAF4587811.1 -          LysM                 PF01476.22   0.00046   16.0   0.0   0.00073   15.3   0.0   1.3   1   0   0   1   1   1   1 -
Unsecreted_ASP_KAF7970077.1 -          MA3                  PF02847.19   6.1e-23   76.7   0.6   2.5e-22   74.7   0.1   2.3   3   0   0   3   3   3   1 -
Unsecreted_FPI_EPT05564.1   -          MA3                  PF02847.19   7.6e-23   76.4   0.0   2.1e-22   75.0   0.0   1.8   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_638563.1  -          MA3                  PF02847.19   1.6e-21   72.1   4.9   1.6e-21   72.1   4.9   2.7   2   0   0   2   2   2   1 -
Unsecreted_ASP_KAF7977509.1 -          MA3                  PF02847.19   3.9e-19   64.5   2.1   1.9e-18   62.2   0.1   2.8   3   0   0   3   3   3   1 -
Unsecreted_PIN_XP_002900637.1 -          Macoilin             PF09726.11     0.095    6.9   5.6      0.13    6.5   5.6   1.1   1   0   0   1   1   1   0 -
Unsecreted_POR_XP_003711202.1 -          Macoilin             PF09726.11       5.1    1.2  10.6     0.045    8.0   1.9   1.8   2   0   0   2   2   2   0 -
Unsecreted_PGR_XP_003320439.1 -          MAM33                PF02330.18   0.00079   15.1   2.5    0.0013   14.4   1.6   1.7   2   0   0   2   2   2   1 -
Unsecreted_BDE_XP_006679657.1 -          MARVEL               PF01284.25   4.6e-07   25.7   9.3   6.9e-07   25.1   9.3   1.3   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_635899.1 -          MAS20                PF02064.17       3.1    3.6  17.8       1.1    5.0   7.0   2.6   2   0   0   2   2   2   0 -
Unsecreted_SST_KIJ25844.1 -          MCD_N                PF17408.4      0.011   11.7   0.0     0.013   11.4   0.0   1.1   1   0   0   1   1   1   0 -
Unsecreted_SST_KIJ48493.1 -          MCD_N                PF17408.4      0.012   11.5   0.0     0.016   11.1   0.0   1.1   1   0   0   1   1   1   0 -
Unsecreted_SST_KIJ25024.1 -          MCD_N                PF17408.4      0.014   11.3   0.0     0.019   10.9   0.0   1.1   1   0   0   1   1   1   0 -
Unsecreted_NCR_XP_960551.1 -          MCU                  PF04678.15      0.35    6.6   5.9      0.14    7.9   1.6   2.2   2   0   0   2   2   2   0 -
Unsecreted_PSA_PJF19020.1 -          Med14                PF08638.13   1.2e-10   36.8   0.6   2.1e-10   36.0   0.6   1.4   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_647088.1 -          Med15                PF09606.12     0.042    8.2  23.0     0.059    7.7  23.0   1.1   1   0   0   1   1   1   0 -
Unsecreted_PIN_XP_002898653.1 -          Med9                 PF07544.15      0.17    7.8  12.1    0.0096   11.8   3.8   3.1   1   1   1   2   2   2   0 -
Unsecreted_PIN_XP_002999087.1 -          Membrane_bind        PF14564.8     0.0098   12.1   1.6      0.12    8.5   0.1   2.6   2   0   0   2   2   2   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_2100448_fgenesh1_kg.1293___8___TRINITY_DN6240_c0_g1_i16 -          Mem_trans            PF03547.20    0.0037   11.4   0.3    0.0061   10.7   0.3   1.2   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_628911.1                                     -          Menin                PF05053.15     0.017    9.2  17.4    0.0027   11.8   5.8   2.3   2   0   0   2   2   2   0 -
Unsecreted_NCR_XP_964651.3                                     -          Menin                PF05053.15      0.27    5.2   6.2      0.35    4.8   6.2   1.2   1   0   0   1   1   1   0 -
Unsecreted_PRU_jgi_Orpsp1_1_1179931_evm.model.c7180000071410.1 -          Menin                PF05053.15       4.2    1.2  13.3         6    0.7  13.3   1.2   1   0   0   1   1   1   0 -
Unsecreted_PEF_RQM16934.1                                      -          Metallophos          PF00149.30   3.8e-20   69.0   4.4   8.3e-11   38.5   0.0   3.2   2   2   0   2   2   2   2 -
Unsecreted_PRU_jgi_Orpsp1_1_1186256_evm.model.d7180000049223.1 -          Metallophos          PF00149.30   7.9e-16   54.9   2.1   7.9e-16   54.9   2.1   2.0   2   0   0   2   2   2   1 -
Unsecreted_PEF_RQM09543.1                                      -          Metallophos          PF00149.30   9.2e-13   44.8   0.1   3.3e-12   43.0   0.1   1.9   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002900615.1                                  -          Metallophos          PF00149.30   1.4e-12   44.3   0.0   5.6e-12   42.3   0.0   1.9   1   1   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1181303_evm.model.c7180000076675.1 -          Metallophos          PF00149.30   2.3e-12   43.6   4.1   2.3e-12   43.6   4.1   1.8   2   0   0   2   2   2   1 -
Unsecreted_MCI_L0F63_004807-T1                                 -          Metallophos          PF00149.30   4.7e-10   36.0   0.0   6.5e-10   35.5   0.0   1.2   1   0   0   1   1   1   1 -
Unsecreted_PIN_XP_002895871.1                                  -          Metallophos          PF00149.30   1.4e-09   34.4   0.6   7.3e-09   32.1   0.6   2.0   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002901496.1                                  -          Metallophos          PF00149.30   1.4e-09   34.4   0.6   7.3e-09   32.1   0.6   2.0   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002895873.1                                  -          Metallophos          PF00149.30   1.5e-09   34.4   3.6   3.1e-09   33.3   1.8   2.2   2   1   0   2   2   1   1 -
Unsecreted_PEF_RQM11512.1                                      -          Metallophos          PF00149.30   1.8e-08   30.8   0.2   6.6e-08   29.0   0.2   1.9   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002908691.1                                  -          Metallophos          PF00149.30   2.4e-08   30.4   5.7   8.7e-08   28.6   5.7   1.9   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002900637.1                                  -          Metallophos          PF00149.30     1e-07   28.3   7.3   2.9e-07   26.9   7.3   1.7   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002895872.1                                  -          Metallophos          PF00149.30   3.9e-07   26.5   0.3     5e-07   26.1   0.3   1.1   1   0   0   1   1   1   1 -
Unsecreted_PEF_RQM17275.1                                      -          Metallophos          PF00149.30   6.5e-07   25.7   8.4   6.4e-06   22.5   8.4   2.2   1   1   0   1   1   1   1 -
Unsecreted_PIN_XP_002909032.1                                  -          Metallophos          PF00149.30   1.5e-06   24.6   8.0   1.5e-06   24.6   8.0   2.2   2   1   0   2   2   2   1 -
Unsecreted_PIN_XP_002895877.1                                  -          Metallophos          PF00149.30   6.7e-06   22.4   0.2   1.1e-05   21.7   0.2   1.5   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1190099_evm.model.d7180000076572.1 -          MetallophosN         PF16371.7      0.002   14.1   0.1      0.15    8.1   0.0   2.6   3   0   0   3   3   3   2 -
Unsecreted_PEF_RQM09543.1     -          Metallophos_2        PF12850.9    0.00075   15.3   0.0    0.0048   12.7   0.0   2.1   2   0   0   2   2   2   1 -
Unsecreted_PIN_XP_002908691.1 -          Metallophos_2        PF12850.9     0.0013   14.6   2.3    0.0068   12.2   0.6   2.3   1   1   0   2   2   2   1 -
Unsecreted_PIN_XP_002900637.1 -          Metallophos_2        PF12850.9     0.0014   14.4   0.2     0.012   11.4   0.1   2.1   2   0   0   2   2   2   1 -
Unsecreted_RIR_XP_025174250.1 -          Metallothio_Pro      PF02069.18       9.1    2.4  23.1      0.59    6.2   5.7   3.8   1   1   2   3   3   3   0 -
Unsecreted_CAL_XP_717780.1 -          Metal_resist         PF13801.8      0.024   10.6   3.0     0.058    9.4   3.0   1.6   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_644907.1    -          Methyltransf_11      PF08241.14   2.8e-09   33.3   0.0   1.4e-08   31.0   0.0   2.3   2   0   0   2   2   2   1 -
Unsecreted_OCA_KAF4591863.1   -          Methyltransf_11      PF08241.14   4.1e-09   32.7   0.1   1.8e-08   30.7   0.0   2.2   2   0   0   2   2   2   1 -
Unsecreted_DDI_XP_001732967.1 -          Methyltransf_11      PF08241.14   3.9e-07   26.4   0.0   1.2e-06   24.9   0.0   1.9   1   0   0   1   1   1   1 -
